3000
#Neutron PDFs for Ar 1 
#dr G_K(r) R(r) rho(r) G(r) g(r) D(r) T(r)
20.270000 0.019388 110.976081 0.021494 0.028972 1.005320 0.105583 19.952049
20.290000 0.018221 111.159791 0.021487 0.027256 1.005000 0.099330 19.965378
20.310000 0.017602 111.360201 0.021483 0.026356 1.004830 0.096048 19.981677
20.330000 0.015889 111.527439 0.021473 0.023814 1.004360 0.086787 19.991998
20.350000 0.015853 111.745869 0.021473 0.023783 1.004350 0.086673 20.011467
20.370000 0.013411 111.890932 0.021459 0.020140 1.003680 0.073395 20.017771
20.390000 0.013557 112.115225 0.021460 0.020379 1.003720 0.074266 20.038224
20.410000 0.011735 112.279315 0.021449 0.017657 1.003220 0.064347 20.047887
20.430000 0.011079 112.479286 0.021445 0.016686 1.003040 0.060809 20.063932
20.450000 0.010496 112.681640 0.021442 0.015824 1.002880 0.057665 20.080370
20.470000 0.009038 112.857121 0.021433 0.013639 1.002480 0.049705 20.091991
20.490000 0.007507 113.030385 0.021424 0.011340 1.002060 0.041327 20.103196
20.510000 0.006705 113.226284 0.021419 0.010139 1.001840 0.036950 20.118401
20.530000 0.005248 113.401917 0.021411 0.007943 1.001440 0.028945 20.129978
20.550000 0.003571 113.570782 0.021401 0.005411 1.000980 0.019718 20.140333
20.570000 0.003426 113.787405 0.021400 0.005195 1.000940 0.018932 20.159129
20.590000 0.002478 113.979167 0.021395 0.003762 1.000680 0.013709 20.173488
20.610000 0.001640 114.174452 0.021390 0.002492 1.000450 0.009081 20.188442
20.630000 -0.000186 114.338864 0.021379 -0.000283 0.999949 -0.001030 20.197913
20.650000 -0.001009 114.534773 0.021374 -0.001537 0.999723 -0.005601 20.212925
20.670000 -0.001480 114.741932 0.021371 -0.002255 0.999594 -0.008217 20.229891
20.690000 -0.003896 114.887833 0.021357 -0.005942 0.998931 -0.021655 20.236034
20.710000 -0.003564 115.120539 0.021359 -0.005442 0.999022 -0.019831 20.257441
20.730000 -0.004482 115.313899 0.021354 -0.006850 0.998770 -0.024965 20.271889
20.750000 -0.005579 115.501694 0.021347 -0.008535 0.998469 -0.031104 20.285331
20.770000 -0.006869 115.683426 0.021340 -0.010519 0.998115 -0.038333 20.297685
20.790000 -0.008528 115.853485 0.021330 -0.013070 0.997660 -0.047632 20.307968
20.810000 -0.009063 116.059392 0.021327 -0.013905 0.997513 -0.050673 20.324509
20.830000 -0.009781 116.259618 0.021323 -0.015021 0.997316 -0.054740 20.340025
20.850000 -0.010882 116.447707 0.021316 -0.016727 0.997014 -0.060957 20.353389
20.870000 -0.012248 116.627332 0.021308 -0.018846 0.996639 -0.068678 20.365250
20.890000 -0.011676 116.869378 0.021311 -0.017982 0.996796 -0.065533 20.387978
20.910000 -0.013269 117.041931 0.021302 -0.020455 0.996359 -0.074543 20.398550
20.930000 -0.013681 117.252635 0.021300 -0.021110 0.996246 -0.076930 20.415745
20.950000 -0.014555 117.448527 0.021295 -0.022481 0.996006 -0.081926 20.430331
20.970000 -0.015335 117.647596 0.021290 -0.023708 0.995792 -0.086398 20.445441
20.990000 -0.016148 117.845718 0.021285 -0.024988 0.995569 -0.091063 20.460358
21.010000 -0.017037 118.041463 0.021280 -0.026389 0.995325 -0.096169 20.474834
21.030000 -0.017128 118.263333 0.021280 -0.026556 0.995300 -0.096776 20.493810
21.050000 -0.017755 118.467906 0.021276 -0.027554 0.995128 -0.100413 20.509755
21.070000 -0.018648 118.663908 0.021271 -0.028967 0.994883 -0.105562 20.524187
21.090000 -0.018856 118.882479 0.021269 -0.029317 0.994826 -0.106840 20.542492
21.110000 -0.018979 119.103991 0.021269 -0.029538 0.994792 -0.107644 20.561270
21.130000 -0.019457 119.314067 0.021266 -0.030309 0.994661 -0.110456 20.578040
21.150000 -0.020845 119.494251 0.021258 -0.032503 0.994280 -0.118450 20.589628
21.170000 -0.021629 119.694464 0.021253 -0.033757 0.994065 -0.123019 20.604642
21.190000 -0.021425 119.927485 0.021254 -0.033470 0.994121 -0.121973 20.625269
21.210000 -0.020259 120.192654 0.021261 -0.031678 0.994441 -0.115443 20.651382
21.230000 -0.021563 120.376081 0.021253 -0.033750 0.994083 -0.122993 20.663413
21.250000 -0.021764 120.596319 0.021252 -0.034095 0.994028 -0.124253 20.681735
21.270000 -0.022277 120.806292 0.021249 -0.034933 0.993887 -0.127307 20.698264
21.290000 -0.022813 121.015684 0.021246 -0.035807 0.993740 -0.130491 20.714662
21.310000 -0.022081 121.267680 0.021250 -0.034690 0.993941 -0.126419 20.738315
21.330000 -0.023010 121.464243 0.021245 -0.036184 0.993686 -0.131864 20.752453
21.350000 -0.022423 121.711847 0.021248 -0.035294 0.993847 -0.128622 20.775277
21.370000 -0.022175 121.948329 0.021250 -0.034937 0.993915 -0.127319 20.796162
21.390000 -0.022216 122.175345 0.021250 -0.035033 0.993904 -0.127669 20.815394
21.410000 -0.022347 122.399490 0.021249 -0.035273 0.993868 -0.128543 20.834103
21.430000 -0.022154 122.634813 0.021250 -0.035000 0.993921 -0.127551 20.854677
21.450000 -0.022361 122.856777 0.021249 -0.035361 0.993864 -0.128867 20.872943
21.470000 -0.023174 123.058370 0.021244 -0.036681 0.993641 -0.133675 20.887717
21.490000 -0.021490 123.345066 0.021254 -0.034047 0.994103 -0.124079 20.916895
21.510000 -0.022635 123.535726 0.021247 -0.035894 0.993789 -0.130807 20.929749
21.530000 -0.021330 123.810145 0.021255 -0.033856 0.994147 -0.123382 20.956756
21.550000 -0.020907 124.054748 0.021257 -0.033216 0.994263 -0.121049 20.978671
21.570000 -0.021111 124.278119 0.021256 -0.033572 0.994207 -0.122344 20.996958
21.590000 -0.020732 124.521715 0.021258 -0.032999 0.994311 -0.120259 21.018625
21.610000 -0.020186 124.771344 0.021262 -0.032159 0.994461 -0.117197 21.041270
21.630000 -0.019803 125.015601 0.021264 -0.031579 0.994566 -0.115082 21.062967
21.650000 -0.018794 125.281780 0.021270 -0.029997 0.994843 -0.109316 21.088315
21.670000 -0.018914 125.509191 0.021269 -0.030216 0.994810 -0.110117 21.107096
21.690000 -0.017755 125.781166 0.021276 -0.028391 0.995128 -0.103466 21.133329
21.710000 -0.017569 126.019692 0.021277 -0.028120 0.995179 -0.102477 21.153900
21.730000 -0.017573 126.251860 0.021277 -0.028152 0.995178 -0.102593 21.173366
21.750000 -0.017868 126.474073 0.021275 -0.028651 0.995097 -0.104412 21.191129
21.770000 -0.015845 126.777445 0.021287 -0.025431 0.995652 -0.092678 21.222445
21.790000 -0.015587 127.019548 0.021289 -0.025039 0.995723 -0.091249 21.243457
21.810000 -0.015004 127.273274 0.021292 -0.024124 0.995883 -0.087916 21.266372
21.830000 -0.014912 127.510003 0.021293 -0.024000 0.995908 -0.087462 21.286408
21.850000 -0.013673 127.787364 0.021300 -0.022026 0.996248 -0.080268 21.313184
21.870000 -0.013090 128.041967 0.021303 -0.021106 0.996408 -0.076916 21.336118
21.890000 -0.011979 128.315527 0.021310 -0.019331 0.996713 -0.070449 21.362167
21.910000 -0.011786 128.556943 0.021311 -0.019037 0.996766 -0.069376 21.382822
21.930000 -0.011567 128.799502 0.021312 -0.018701 0.996826 -0.068151 21.403629
21.950000 -0.010503 129.072336 0.021318 -0.016996 0.997118 -0.061938 21.429424
21.970000 -0.009067 129.358749 0.021327 -0.014686 0.997512 -0.053519 21.457425
21.990000 -0.008611 129.610615 0.021329 -0.013961 0.997637 -0.050877 21.479650
22.010000 -0.007409 129.889436 0.021337 -0.012022 0.997967 -0.043811 21.506297
22.030000 -0.007726 130.114254 0.021335 -0.012548 0.997880 -0.045728 21.523963
22.050000 -0.005966 130.413704 0.021345 -0.009698 0.998363 -0.035342 21.553931
22.070000 -0.005324 130.673422 0.021349 -0.008663 0.998539 -0.031571 21.577284
22.090000 -0.005492 130.904333 0.021348 -0.008944 0.998493 -0.032594 21.595843
22.110000 -0.004537 131.175889 0.021353 -0.007396 0.998755 -0.026952 21.621067
22.130000 -0.004162 131.426864 0.021356 -0.006790 0.998858 -0.024744 21.642857
22.150000 -0.002835 131.712506 0.021363 -0.004630 0.999222 -0.016873 21.670311
22.170000 -0.002376 131.967108 0.021366 -0.003884 0.999348 -0.014153 21.692613
22.190000 -0.001731 132.228731 0.021370 -0.002832 0.999525 -0.010320 21.716028
22.210000 -0.000696 132.504834 0.021376 -0.001140 0.999809 -0.004153 21.741776
22.230000 -0.000120 132.764559 0.021379 -0.000197 0.999967 -0.000718 21.764794
22.250000 0.001348 133.057162 0.021388 0.002212 1.000370 0.008060 21.793154
22.270000 0.001057 133.285813 0.021386 0.001735 1.000290 0.006323 21.810999
22.290000 0.002405 133.574711 0.021394 0.003952 1.000660 0.014404 21.838662
22.310000 0.003754 133.864000 0.021402 0.006174 1.001030 0.022499 21.866339
22.330000 0.003316 134.088039 0.021399 0.005459 1.000910 0.019896 21.883318
22.350000 0.003681 134.341761 0.021402 0.006065 1.001010 0.022102 21.905106
22.370000 0.003826 134.587679 0.021402 0.006311 1.001050 0.022998 21.925584
22.390000 0.004920 134.868850 0.021409 0.008121 1.001350 0.029595 21.951764
22.410000 0.006086 135.153079 0.021416 0.010055 1.001670 0.036643 21.978394
22.430000 0.007216 135.436326 0.021422 0.011932 1.001980 0.043483 22.004816
22.450000 0.007143 135.675253 0.021422 0.011822 1.001960 0.043083 22.023998
22.470000 0.008637 135.972715 0.021431 0.014308 1.002370 0.052141 22.052638
22.490000 0.008928 136.225746 0.021432 0.014804 1.002450 0.053949 22.074028
22.510000 0.009329 136.483116 0.021435 0.015482 1.002560 0.056422 22.096083
22.530000 0.009803 136.743481 0.021438 0.016283 1.002690 0.059339 22.118583
22.550000 0.011151 137.036914 0.021445 0.018539 1.003060 0.067561 22.146387
22.570000 0.010751 137.265048 0.021443 0.017888 1.002950 0.065190 22.163598
22.590000 0.012099 137.559154 0.021451 0.020150 1.003320 0.073432 22.191421
22.610000 0.011479 137.779488 0.021447 0.019135 1.003150 0.069733 22.207305
22.630000 0.011552 138.026097 0.021448 0.019274 1.003170 0.070238 22.227392
22.650000 0.012609 138.310147 0.021454 0.021055 1.003460 0.076732 22.253468
22.670000 0.013375 138.583507 0.021458 0.022353 1.003670 0.081460 22.277779
22.690000 0.013375 138.828138 0.021458 0.022373 1.003670 0.081532 22.297433
22.710000 0.012864 139.053586 0.021455 0.021538 1.003530 0.078491 22.313974
22.730000 0.014103 139.345809 0.021463 0.023633 1.003870 0.086127 22.341192
22.750000 0.013702 139.575841 0.021460 0.022982 1.003760 0.083753 22.358399
22.770000 0.014759 139.861753 0.021467 0.024776 1.004050 0.090292 22.384520
22.790000 0.014832 140.110346 0.021467 0.024920 1.004070 0.090817 22.404628
22.810000 0.015124 140.367553 0.021469 0.025433 1.004150 0.092684 22.426077
22.830000 0.015087 140.612411 0.021469 0.025394 1.004140 0.092541 22.445516
22.850000 0.015014 140.856078 0.021468 0.025293 1.004120 0.092175 22.464732
22.870000 0.015270 141.112598 0.021470 0.025745 1.004190 0.093823 22.485962
22.890000 0.015306 141.360921 0.021470 0.025829 1.004200 0.094129 22.505851
22.910000 0.015670 141.622157 0.021472 0.026467 1.004300 0.096455 22.527758
22.930000 0.015998 141.882246 0.021474 0.027045 1.004390 0.098559 22.549445
22.950000 0.015342 142.104387 0.021470 0.025959 1.004210 0.094601 22.565068
22.970000 0.015342 142.352172 0.021470 0.025981 1.004210 0.094683 22.584733
22.990000 0.015707 142.614372 0.021472 0.026622 1.004310 0.097017 22.606648
23.010000 0.016764 142.903865 0.021478 0.028438 1.004600 0.103634 22.632848
23.030000 0.016363 143.136719 0.021476 0.027782 1.004490 0.101244 22.650040
23.050000 0.015598 143.355460 0.021472 0.026505 1.004280 0.096593 22.664971
23.070000 0.015306 143.592901 0.021470 0.026032 1.004200 0.094869 22.682830
23.090000 0.015124 143.834816 0.021469 0.025745 1.004150 0.093821 22.701364
23.110000 0.014504 144.059704 0.021465 0.024712 1.003980 0.090056 22.717180
23.130000 0.015452 144.346529 0.021471 0.026349 1.004240 0.096022 22.742729
23.150000 0.014978 144.577546 0.021468 0.025563 1.004110 0.093158 22.759447
23.170000 0.014577 144.811598 0.021466 0.024900 1.004000 0.090743 22.776614
23.190000 0.014213 145.047256 0.021463 0.024299 1.003900 0.088551 22.794004
23.210000 0.014103 145.293211 0.021463 0.024133 1.003870 0.087946 22.812981
23.230000 0.013958 145.537917 0.021462 0.023904 1.003830 0.087112 22.831729
23.250000 0.014103 145.794438 0.021463 0.024174 1.003870 0.088097 22.852297
23.270000 0.012536 145.982817 0.021454 0.021507 1.003440 0.078376 22.862158
23.290000 0.013447 146.270296 0.021459 0.023089 1.003690 0.084144 22.887508
23.310000 0.012318 146.476364 0.021452 0.021168 1.003380 0.077142 22.900087
23.330000 0.011917 146.711740 0.021450 0.020497 1.003270 0.074695 22.917223
23.350000 0.011807 146.958995 0.021449 0.020326 1.003240 0.074073 22.936183
23.370000 0.010860 147.172702 0.021444 0.018711 1.002980 0.068187 22.949879
23.390000 0.010787 147.421770 0.021443 0.018601 1.002960 0.067788 22.969062
23.410000 0.010204 147.650431 0.021440 0.017611 1.002800 0.064178 22.985035
23.430000 0.009949 147.892500 0.021438 0.017185 1.002730 0.062627 23.003066
23.450000 0.010496 148.167253 0.021442 0.018145 1.002880 0.066125 23.026145
23.470000 0.009074 148.362381 0.021433 0.015701 1.002490 0.057219 23.036822
23.490000 0.009657 148.639062 0.021437 0.016724 1.002650 0.060948 23.060132
23.510000 0.008455 148.843276 0.021430 0.014654 1.002320 0.053404 23.072170
23.530000 0.007835 149.071338 0.021426 0.013592 1.002150 0.049532 23.087881
23.550000 0.006924 149.287610 0.021421 0.012022 1.001900 0.043810 23.101741
23.570000 0.006997 149.544270 0.021421 0.012158 1.001920 0.044309 23.121822
23.590000 0.006450 149.775738 0.021418 0.011218 1.001770 0.040882 23.137977
23.610000 0.005284 149.981886 0.021411 0.009198 1.001450 0.033519 23.150196
23.630000 0.005430 150.242093 0.021412 0.009459 1.001490 0.034473 23.170732
23.650000 0.005248 150.489011 0.021411 0.009150 1.001440 0.033344 23.189186
23.670000 0.003863 150.686446 0.021403 0.006741 1.001060 0.024566 23.199989
23.690000 0.003644 150.932152 0.021401 0.006365 1.001000 0.023195 23.218201
23.710000 0.003389 151.176532 0.021400 0.005924 1.000930 0.021590 23.236177
23.730000 0.002223 151.383269 0.021393 0.003889 1.000610 0.014173 23.248343
23.750000 0.001640 151.614306 0.021390 0.002871 1.000450 0.010464 23.264216
23.770000 0.001786 151.875836 0.021390 0.003129 1.000490 0.011404 23.284738
23.790000 0.000583 152.081340 0.021383 0.001023 1.000160 0.003727 23.296643
23.810000 0.000656 152.340200 0.021384 0.001151 1.000180 0.004196 23.316695
23.830000 0.000255 152.579451 0.021381 0.000448 1.000070 0.001633 23.333714
23.850000 -0.000466 152.805413 0.021377 -0.000820 0.999872 -0.002989 23.348673
23.870000 -0.001283 153.027507 0.021372 -0.002257 0.999648 -0.008227 23.363018
23.890000 -0.001378 153.280063 0.021372 -0.002426 0.999622 -0.008842 23.381985
23.910000 -0.002059 153.508091 0.021368 -0.003629 0.999435 -0.013227 23.397182
23.930000 -0.002048 153.765470 0.021368 -0.003613 0.999438 -0.013168 23.416823
23.950000 -0.002897 153.986695 0.021363 -0.005116 0.999205 -0.018642 23.430931
23.970000 -0.003673 154.211103 0.021358 -0.006492 0.998992 -0.023657 23.445498
23.990000 -0.004318 154.441182 0.021355 -0.007638 0.998815 -0.027834 23.460903
24.010000 -0.004632 154.685479 0.021353 -0.008199 0.998729 -0.029879 23.478440
24.030000 -0.004322 154.956475 0.021355 -0.007657 0.998814 -0.027904 23.499997
24.050000 -0.005164 155.178623 0.021350 -0.009156 0.998583 -0.033367 23.514117
24.070000 -0.005583 155.418923 0.021347 -0.009907 0.998468 -0.036105 23.530961
24.090000 -0.006403 155.642228 0.021342 -0.011372 0.998243 -0.041442 23.545206
24.110000 -0.006082 155.914513 0.021344 -0.010811 0.998331 -0.039399 23.566831
24.130000 -0.006727 156.145603 0.021341 -0.011968 0.998154 -0.043613 23.582199
24.150000 -0.007190 156.384651 0.021338 -0.012802 0.998027 -0.046652 23.598742
24.170000 -0.007460 156.632166 0.021336 -0.013293 0.997953 -0.048442 23.616534
24.190000 -0.008258 156.857061 0.021332 -0.014727 0.997734 -0.053669 23.630889
24.210000 -0.007941 157.130244 0.021333 -0.014173 0.997821 -0.051651 23.652489
24.230000 -0.008116 157.382392 0.021332 -0.014497 0.997773 -0.052833 23.670890
24.250000 -0.008371 157.631253 0.021331 -0.014965 0.997703 -0.054538 23.688766
24.270000 -0.009304 157.850858 0.021325 -0.016647 0.997447 -0.060667 23.702220
24.290000 -0.008579 158.142668 0.021330 -0.015362 0.997646 -0.055984 23.726485
24.310000 -0.008710 158.397483 0.021329 -0.015610 0.997610 -0.056887 23.745164
24.330000 -0.009614 158.618778 0.021324 -0.017244 0.997362 -0.062841 23.758792
24.350000 -0.009756 158.873452 0.021323 -0.017513 0.997323 -0.063823 23.777392
24.370000 -0.010477 159.102949 0.021319 -0.018824 0.997125 -0.068600 23.792197
24.390000 -0.010408 159.367238 0.021319 -0.018715 0.997144 -0.068202 23.812177
24.410000 -0.010033 159.645199 0.021321 -0.018055 0.997247 -0.065797 23.834165
24.430000 -0.010434 159.889274 0.021319 -0.018792 0.997137 -0.068482 23.851062
24.450000 -0.010896 160.130775 0.021316 -0.019641 0.997010 -0.071578 23.867548
24.470000 -0.010681 160.402347 0.021317 -0.019269 0.997069 -0.070223 23.888485
24.490000 -0.010955 160.652571 0.021316 -0.019779 0.996994 -0.072079 23.906211
24.510000 -0.009869 160.963172 0.021322 -0.017832 0.997292 -0.064986 23.932886
24.530000 -0.009818 161.228233 0.021322 -0.017755 0.997306 -0.064703 23.952751
24.550000 -0.010437 161.463720 0.021319 -0.018890 0.997136 -0.068842 23.968194
24.570000 -0.010423 161.727553 0.021319 -0.018879 0.997140 -0.068802 23.987816
24.590000 -0.010915 161.969022 0.021316 -0.019787 0.997005 -0.072108 24.004092
24.610000 -0.010474 162.252289 0.021319 -0.019003 0.997126 -0.069251 24.026531
24.630000 -0.010361 162.521167 0.021319 -0.018813 0.997157 -0.068560 24.046805
24.650000 -0.010951 162.758767 0.021316 -0.019901 0.996995 -0.072526 24.062421
24.670000 -0.010481 163.044080 0.021319 -0.019062 0.997124 -0.069468 24.085060
24.690000 -0.010630 163.301832 0.021318 -0.019350 0.997083 -0.070516 24.103595
24.710000 -0.010160 163.587664 0.021320 -0.018509 0.997212 -0.067452 24.126241
24.730000 -0.010095 163.855541 0.021321 -0.018404 0.997230 -0.067071 24.146204
24.750000 -0.010525 164.101260 0.021318 -0.019204 0.997112 -0.069984 24.162873
24.770000 -0.009683 164.404659 0.021323 -0.017682 0.997343 -0.064439 24.188001
24.790000 -0.009927 164.659194 0.021322 -0.018143 0.997276 -0.066117 24.205905
24.810000 -0.009869 164.927634 0.021322 -0.018051 0.997292 -0.065782 24.225822
24.830000 -0.009723 165.200272 0.021323 -0.017798 0.997332 -0.064862 24.246323
24.850000 -0.009147 165.492723 0.021326 -0.016758 0.997490 -0.061070 24.269698
24.870000 -0.008925 165.769354 0.021328 -0.016364 0.997551 -0.059634 24.290716
24.890000 -0.008006 166.078022 0.021333 -0.014692 0.997803 -0.053541 24.316391
24.910000 -0.009114 166.294348 0.021327 -0.016738 0.997499 -0.060998 24.328516
24.930000 -0.008794 166.576182 0.021328 -0.016162 0.997587 -0.058899 24.350197
24.950000 -0.008006 166.879685 0.021333 -0.014727 0.997803 -0.053670 24.375009
24.970000 -0.007536 167.168944 0.021336 -0.013874 0.997932 -0.050559 24.397701
24.990000 -0.007748 167.427111 0.021335 -0.014274 0.997874 -0.052019 24.415824
25.010000 -0.006837 167.737222 0.021340 -0.012606 0.998124 -0.045938 24.441486
25.030000 -0.007230 167.987423 0.021338 -0.013342 0.998016 -0.048622 24.458385
25.050000 -0.006877 168.272341 0.021340 -0.012700 0.998113 -0.046282 24.480307
25.070000 -0.006082 168.577958 0.021344 -0.011242 0.998331 -0.040968 24.505203
25.090000 -0.005350 168.881032 0.021349 -0.009896 0.998532 -0.036063 24.529691
25.110000 -0.005933 169.123276 0.021345 -0.010983 0.998372 -0.040025 24.545310
25.130000 -0.005029 169.434873 0.021350 -0.009317 0.998620 -0.033955 24.570963
25.150000 -0.004552 169.726936 0.021353 -0.008440 0.998751 -0.030756 24.593743
25.170000 -0.004023 170.021667 0.021356 -0.007466 0.998896 -0.027207 24.616874
25.190000 -0.004512 170.269127 0.021354 -0.008379 0.998762 -0.030534 24.633130
25.210000 -0.003856 170.570346 0.021357 -0.007166 0.998942 -0.026115 24.657131
